"beta_prior","tau_prior","mean_pred_prob"
"normal(0, 1.5)","normal+(0, 5)",0.711944444444444
"normal(0, 1.5)","normal+(0, 10)",0.475555555555556
"normal(0, 2)","normal+(0, 3)",0.596944444444444
"normal(0, 2)","normal+(0, 5)",0.421666666666667
"normal(0, 2)","normal+(0, 10)",0.525277777777778
"normal(0, 1)","normal+(0, 3)",0.772222222222222
"normal(0, 1)","normal+(0, 5)",0.521388888888889
"normal(0, 1)","normal+(0, 10)",0.385833333333333
"normal(0, 1.5)","normal+(0, 3)",0.501944444444444
"normal(0, 1.5)","normal+(0, 5)",0.546944444444444
"normal(0, 1.5)","normal+(0, 10)",0.570555555555556
"normal(0, 2)","normal+(0, 3)",0.3925
"normal(0, 2)","normal+(0, 5)",0.666944444444444
"normal(0, 2)","normal+(0, 10)",0.380833333333333
"normal(0, 1)","normal+(0, 3)",0.298611111111111
"normal(0, 1)","normal+(0, 5)",0.488888888888889
"normal(0, 1)","normal+(0, 10)",0.638055555555556
"normal(0, 1.5)","normal+(0, 3)",0.537777777777778
"normal(0, 1.5)","normal+(0, 5)",0.475555555555556
"normal(0, 1.5)","normal+(0, 10)",0.529444444444444
"normal(0, 2)","normal+(0, 3)",0.579722222222222
"normal(0, 2)","normal+(0, 5)",0.513888888888889
"normal(0, 2)","normal+(0, 10)",0.626111111111111
"normal(0, 1)","normal+(0, 3)",0.720833333333333
"normal(0, 1)","normal+(0, 5)",0.508055555555556
"normal(0, 1)","normal+(0, 10)",0.300555555555556
"normal(0, 1.5)","normal+(0, 3)",0.493611111111111
"normal(0, 1.5)","normal+(0, 5)",0.268611111111111
"normal(0, 1.5)","normal+(0, 10)",0.498333333333333
"normal(0, 2)","normal+(0, 3)",0.607222222222222
"normal(0, 2)","normal+(0, 5)",0.606111111111111
"normal(0, 2)","normal+(0, 10)",0.367222222222222
"normal(0, 1)","normal+(0, 3)",0.366388888888889
"normal(0, 1)","normal+(0, 5)",0.457222222222222
"normal(0, 1)","normal+(0, 10)",0.366944444444444
"normal(0, 1.5)","normal+(0, 3)",0.524166666666667
"normal(0, 1.5)","normal+(0, 5)",0.659444444444444
"normal(0, 1.5)","normal+(0, 10)",0.43
"normal(0, 2)","normal+(0, 3)",0.191944444444444
"normal(0, 2)","normal+(0, 5)",0.3525
"normal(0, 2)","normal+(0, 10)",0.609444444444444
"normal(0, 1)","normal+(0, 3)",0.44
"normal(0, 1)","normal+(0, 5)",0.394166666666667
"normal(0, 1)","normal+(0, 10)",0.551388888888889
"normal(0, 1.5)","normal+(0, 3)",0.2625
"normal(0, 1.5)","normal+(0, 5)",0.377222222222222
"normal(0, 1.5)","normal+(0, 10)",0.573333333333333
"normal(0, 2)","normal+(0, 3)",0.648055555555556
"normal(0, 2)","normal+(0, 5)",0.534722222222222
"normal(0, 2)","normal+(0, 10)",0.490555555555556
"normal(0, 1)","normal+(0, 3)",0.514166666666667
"normal(0, 1)","normal+(0, 5)",0.607222222222222
"normal(0, 1)","normal+(0, 10)",0.55
"normal(0, 1.5)","normal+(0, 3)",0.625
"normal(0, 1.5)","normal+(0, 5)",0.600277777777778
"normal(0, 1.5)","normal+(0, 10)",0.680833333333333
"normal(0, 2)","normal+(0, 3)",0.31
"normal(0, 2)","normal+(0, 5)",0.480277777777778
"normal(0, 2)","normal+(0, 10)",0.495833333333333
"normal(0, 1)","normal+(0, 3)",0.630277777777778
"normal(0, 1)","normal+(0, 5)",0.3575
"normal(0, 1)","normal+(0, 10)",0.539722222222222
"normal(0, 1.5)","normal+(0, 3)",0.490555555555556
"normal(0, 1.5)","normal+(0, 5)",0.565277777777778
"normal(0, 1.5)","normal+(0, 10)",0.464166666666667
"normal(0, 2)","normal+(0, 3)",0.649166666666667
"normal(0, 2)","normal+(0, 5)",0.53
"normal(0, 2)","normal+(0, 10)",0.56
"normal(0, 1)","normal+(0, 3)",0.446388888888889
"normal(0, 1)","normal+(0, 5)",0.526388888888889
"normal(0, 1)","normal+(0, 10)",0.411944444444444
"normal(0, 1.5)","normal+(0, 3)",0.538888888888889
"normal(0, 1.5)","normal+(0, 5)",0.548611111111111
"normal(0, 1.5)","normal+(0, 10)",0.544166666666667
"normal(0, 2)","normal+(0, 3)",0.246111111111111
"normal(0, 2)","normal+(0, 5)",0.576944444444444
"normal(0, 2)","normal+(0, 10)",0.451111111111111
"normal(0, 1)","normal+(0, 3)",0.332222222222222
"normal(0, 1)","normal+(0, 5)",0.374722222222222
"normal(0, 1)","normal+(0, 10)",0.446944444444444
"normal(0, 1.5)","normal+(0, 3)",0.328888888888889
"normal(0, 1.5)","normal+(0, 5)",0.569444444444444
"normal(0, 1.5)","normal+(0, 10)",0.4325
"normal(0, 2)","normal+(0, 3)",0.640555555555556
"normal(0, 2)","normal+(0, 5)",0.592777777777778
"normal(0, 2)","normal+(0, 10)",0.646666666666667
"normal(0, 1)","normal+(0, 3)",0.541944444444444
"normal(0, 1)","normal+(0, 5)",0.4475
"normal(0, 1)","normal+(0, 10)",0.477222222222222
"normal(0, 1.5)","normal+(0, 3)",0.457777777777778
"normal(0, 1.5)","normal+(0, 5)",0.569722222222222
"normal(0, 1.5)","normal+(0, 10)",0.338611111111111
"normal(0, 2)","normal+(0, 3)",0.595277777777778
"normal(0, 2)","normal+(0, 5)",0.578055555555556
"normal(0, 2)","normal+(0, 10)",0.3625
"normal(0, 1)","normal+(0, 3)",0.56
"normal(0, 1)","normal+(0, 5)",0.611388888888889
"normal(0, 1)","normal+(0, 10)",0.513333333333333
"normal(0, 1.5)","normal+(0, 3)",0.653055555555556
"normal(0, 1.5)","normal+(0, 5)",0.389166666666667
"normal(0, 1.5)","normal+(0, 10)",0.564166666666667
"normal(0, 2)","normal+(0, 3)",0.582777777777778
"normal(0, 2)","normal+(0, 5)",0.356111111111111
"normal(0, 2)","normal+(0, 10)",0.386388888888889
"normal(0, 1)","normal+(0, 3)",0.73
"normal(0, 1)","normal+(0, 5)",0.369722222222222
"normal(0, 1)","normal+(0, 10)",0.495277777777778
"normal(0, 1.5)","normal+(0, 3)",0.388333333333333
"normal(0, 1.5)","normal+(0, 5)",0.424166666666667
"normal(0, 1.5)","normal+(0, 10)",0.411666666666667
"normal(0, 2)","normal+(0, 3)",0.368055555555556
"normal(0, 2)","normal+(0, 5)",0.595833333333333
"normal(0, 2)","normal+(0, 10)",0.565
"normal(0, 1)","normal+(0, 3)",0.338055555555556
"normal(0, 1)","normal+(0, 5)",0.488888888888889
"normal(0, 1)","normal+(0, 10)",0.509444444444444
"normal(0, 1.5)","normal+(0, 3)",0.651111111111111
"normal(0, 1.5)","normal+(0, 5)",0.630833333333333
"normal(0, 1.5)","normal+(0, 10)",0.442777777777778
"normal(0, 2)","normal+(0, 3)",0.261666666666667
"normal(0, 2)","normal+(0, 5)",0.456388888888889
"normal(0, 2)","normal+(0, 10)",0.4375
"normal(0, 1)","normal+(0, 3)",0.763333333333333
"normal(0, 1)","normal+(0, 5)",0.489722222222222
"normal(0, 1)","normal+(0, 10)",0.476944444444444
"normal(0, 1.5)","normal+(0, 3)",0.315
"normal(0, 1.5)","normal+(0, 5)",0.464166666666667
"normal(0, 1.5)","normal+(0, 10)",0.723055555555556
"normal(0, 2)","normal+(0, 3)",0.628055555555556
"normal(0, 2)","normal+(0, 5)",0.550833333333333
"normal(0, 2)","normal+(0, 10)",0.594722222222222
"normal(0, 1)","normal+(0, 3)",0.41
"normal(0, 1)","normal+(0, 5)",0.470555555555556
"normal(0, 1)","normal+(0, 10)",0.534444444444444
"normal(0, 1.5)","normal+(0, 3)",0.356388888888889
"normal(0, 1.5)","normal+(0, 5)",0.543333333333333
"normal(0, 1.5)","normal+(0, 10)",0.726666666666667
"normal(0, 2)","normal+(0, 3)",0.653333333333333
"normal(0, 2)","normal+(0, 5)",0.496944444444444
"normal(0, 2)","normal+(0, 10)",0.408333333333333
"normal(0, 1)","normal+(0, 3)",0.408888888888889
"normal(0, 1)","normal+(0, 5)",0.461944444444444
"normal(0, 1)","normal+(0, 10)",0.452222222222222
"normal(0, 1.5)","normal+(0, 3)",0.554444444444444
"normal(0, 1.5)","normal+(0, 5)",0.481666666666667
"normal(0, 1.5)","normal+(0, 10)",0.3625
"normal(0, 2)","normal+(0, 3)",0.739444444444444
"normal(0, 2)","normal+(0, 5)",0.498611111111111
"normal(0, 2)","normal+(0, 10)",0.511666666666667
"normal(0, 1)","normal+(0, 3)",0.381388888888889
"normal(0, 1)","normal+(0, 5)",0.640277777777778
"normal(0, 1)","normal+(0, 10)",0.555
"normal(0, 1.5)","normal+(0, 3)",0.506388888888889
"normal(0, 1.5)","normal+(0, 5)",0.650555555555556
"normal(0, 1.5)","normal+(0, 10)",0.506111111111111
"normal(0, 2)","normal+(0, 3)",0.320555555555556
"normal(0, 2)","normal+(0, 5)",0.489722222222222
"normal(0, 2)","normal+(0, 10)",0.481111111111111
"normal(0, 1)","normal+(0, 3)",0.547777777777778
"normal(0, 1)","normal+(0, 5)",0.573888888888889
"normal(0, 1)","normal+(0, 10)",0.520277777777778
"normal(0, 1.5)","normal+(0, 3)",0.489166666666667
"normal(0, 1.5)","normal+(0, 5)",0.525555555555556
"normal(0, 1.5)","normal+(0, 10)",0.4025
"normal(0, 2)","normal+(0, 3)",0.735
"normal(0, 2)","normal+(0, 5)",0.401666666666667
"normal(0, 2)","normal+(0, 10)",0.5425
"normal(0, 1)","normal+(0, 3)",0.486666666666667
"normal(0, 1)","normal+(0, 5)",0.509722222222222
"normal(0, 1)","normal+(0, 10)",0.5
"normal(0, 1.5)","normal+(0, 3)",0.53
"normal(0, 1.5)","normal+(0, 5)",0.389166666666667
"normal(0, 1.5)","normal+(0, 10)",0.596944444444444
"normal(0, 2)","normal+(0, 3)",0.271944444444444
"normal(0, 2)","normal+(0, 5)",0.634722222222222
"normal(0, 2)","normal+(0, 10)",0.587777777777778
"normal(0, 1)","normal+(0, 3)",0.729722222222222
"normal(0, 1)","normal+(0, 5)",0.4975
"normal(0, 1)","normal+(0, 10)",0.445
"normal(0, 1.5)","normal+(0, 3)",0.314444444444444
"normal(0, 1.5)","normal+(0, 5)",0.428055555555556
"normal(0, 1.5)","normal+(0, 10)",0.585277777777778
"normal(0, 2)","normal+(0, 3)",0.348611111111111
"normal(0, 2)","normal+(0, 5)",0.384444444444444
"normal(0, 2)","normal+(0, 10)",0.391111111111111
"normal(0, 1)","normal+(0, 3)",0.707222222222222
"normal(0, 1)","normal+(0, 5)",0.321944444444444
"normal(0, 1)","normal+(0, 10)",0.448611111111111
"normal(0, 1.5)","normal+(0, 3)",0.298611111111111
"normal(0, 1.5)","normal+(0, 5)",0.340833333333333
"normal(0, 1.5)","normal+(0, 10)",0.459722222222222
"normal(0, 2)","normal+(0, 3)",0.367777777777778
"normal(0, 2)","normal+(0, 5)",0.69
"normal(0, 2)","normal+(0, 10)",0.395
"normal(0, 1)","normal+(0, 3)",0.399722222222222
"normal(0, 1)","normal+(0, 5)",0.494722222222222
"normal(0, 1)","normal+(0, 10)",0.494722222222222
"normal(0, 1.5)","normal+(0, 3)",0.251388888888889
"normal(0, 1.5)","normal+(0, 5)",0.595833333333333
"normal(0, 1.5)","normal+(0, 10)",0.532777777777778
"normal(0, 2)","normal+(0, 3)",0.511666666666667
"normal(0, 2)","normal+(0, 5)",0.288333333333333
"normal(0, 2)","normal+(0, 10)",0.501666666666667
"normal(0, 1)","normal+(0, 3)",0.373333333333333
"normal(0, 1)","normal+(0, 5)",0.665833333333333
"normal(0, 1)","normal+(0, 10)",0.433888888888889
"normal(0, 1.5)","normal+(0, 3)",0.733333333333333
"normal(0, 1.5)","normal+(0, 5)",0.296666666666667
"normal(0, 1.5)","normal+(0, 10)",0.454444444444444
"normal(0, 2)","normal+(0, 3)",0.546388888888889
"normal(0, 2)","normal+(0, 5)",0.589166666666667
"normal(0, 2)","normal+(0, 10)",0.522222222222222
"normal(0, 1)","normal+(0, 3)",0.288333333333333
"normal(0, 1)","normal+(0, 5)",0.7925
"normal(0, 1)","normal+(0, 10)",0.593333333333333
"normal(0, 1.5)","normal+(0, 3)",0.685833333333333
"normal(0, 1.5)","normal+(0, 5)",0.626944444444444
"normal(0, 1.5)","normal+(0, 10)",0.579722222222222
"normal(0, 2)","normal+(0, 3)",0.387222222222222
"normal(0, 2)","normal+(0, 5)",0.660833333333333
"normal(0, 2)","normal+(0, 10)",0.519444444444444
"normal(0, 1)","normal+(0, 3)",0.347222222222222
"normal(0, 1)","normal+(0, 5)",0.608888888888889
"normal(0, 1)","normal+(0, 10)",0.525833333333333
"normal(0, 1.5)","normal+(0, 3)",0.653611111111111
"normal(0, 1.5)","normal+(0, 5)",0.346944444444444
"normal(0, 1.5)","normal+(0, 10)",0.455555555555556
"normal(0, 2)","normal+(0, 3)",0.672777777777778
"normal(0, 2)","normal+(0, 5)",0.523055555555556
"normal(0, 2)","normal+(0, 10)",0.512777777777778
"normal(0, 1)","normal+(0, 3)",0.350555555555556
"normal(0, 1)","normal+(0, 5)",0.368333333333333
"normal(0, 1)","normal+(0, 10)",0.524444444444444
"normal(0, 1.5)","normal+(0, 3)",0.392222222222222
"normal(0, 1.5)","normal+(0, 5)",0.603611111111111
"normal(0, 1.5)","normal+(0, 10)",0.438333333333333
"normal(0, 2)","normal+(0, 3)",0.601666666666667
"normal(0, 2)","normal+(0, 5)",0.484444444444444
"normal(0, 2)","normal+(0, 10)",0.487222222222222
"normal(0, 1)","normal+(0, 3)",0.360833333333333
"normal(0, 1)","normal+(0, 5)",0.545833333333333
"normal(0, 1)","normal+(0, 10)",0.390277777777778
"normal(0, 1.5)","normal+(0, 3)",0.756944444444444
"normal(0, 1.5)","normal+(0, 5)",0.604166666666667
"normal(0, 1.5)","normal+(0, 10)",0.5275
"normal(0, 2)","normal+(0, 3)",0.519722222222222
"normal(0, 2)","normal+(0, 5)",0.675
"normal(0, 2)","normal+(0, 10)",0.4075
"normal(0, 1)","normal+(0, 3)",0.453888888888889
"normal(0, 1)","normal+(0, 5)",0.556111111111111
"normal(0, 1)","normal+(0, 10)",0.476944444444444
"normal(0, 1.5)","normal+(0, 3)",0.274444444444444
"normal(0, 1.5)","normal+(0, 5)",0.483055555555556
"normal(0, 1.5)","normal+(0, 10)",0.553333333333333
"normal(0, 2)","normal+(0, 3)",0.465
"normal(0, 2)","normal+(0, 5)",0.638055555555556
"normal(0, 2)","normal+(0, 10)",0.573055555555556
"normal(0, 1)","normal+(0, 3)",0.596388888888889
"normal(0, 1)","normal+(0, 5)",0.521111111111111
"normal(0, 1)","normal+(0, 10)",0.535555555555556
"normal(0, 1.5)","normal+(0, 3)",0.281944444444444
"normal(0, 1.5)","normal+(0, 5)",0.467222222222222
"normal(0, 1.5)","normal+(0, 10)",0.466111111111111
"normal(0, 2)","normal+(0, 3)",0.601666666666667
"normal(0, 2)","normal+(0, 5)",0.403333333333333
"normal(0, 2)","normal+(0, 10)",0.482222222222222
"normal(0, 1)","normal+(0, 3)",0.2775
"normal(0, 1)","normal+(0, 5)",0.5325
"normal(0, 1)","normal+(0, 10)",0.545833333333333
"normal(0, 1.5)","normal+(0, 3)",0.634722222222222
"normal(0, 1.5)","normal+(0, 5)",0.341666666666667
"normal(0, 1.5)","normal+(0, 10)",0.474166666666667
"normal(0, 2)","normal+(0, 3)",0.313611111111111
"normal(0, 2)","normal+(0, 5)",0.395
"normal(0, 2)","normal+(0, 10)",0.542222222222222
"normal(0, 1)","normal+(0, 3)",0.798888888888889
"normal(0, 1)","normal+(0, 5)",0.541388888888889
"normal(0, 1)","normal+(0, 10)",0.436944444444444
"normal(0, 1.5)","normal+(0, 3)",0.240833333333333
"normal(0, 1.5)","normal+(0, 5)",0.440833333333333
"normal(0, 1.5)","normal+(0, 10)",0.5425
"normal(0, 2)","normal+(0, 3)",0.333611111111111
"normal(0, 2)","normal+(0, 5)",0.408055555555556
"normal(0, 2)","normal+(0, 10)",0.485
"normal(0, 1)","normal+(0, 3)",0.707222222222222
"normal(0, 1)","normal+(0, 5)",0.5125
"normal(0, 1)","normal+(0, 10)",0.55
"normal(0, 1.5)","normal+(0, 3)",0.191388888888889
"normal(0, 1.5)","normal+(0, 5)",0.441388888888889
"normal(0, 1.5)","normal+(0, 10)",0.485277777777778
"normal(0, 2)","normal+(0, 3)",0.616944444444444
"normal(0, 2)","normal+(0, 5)",0.641388888888889
"normal(0, 2)","normal+(0, 10)",0.498333333333333
"normal(0, 1)","normal+(0, 3)",0.448333333333333
"normal(0, 1)","normal+(0, 5)",0.545
"normal(0, 1)","normal+(0, 10)",0.548055555555556
"normal(0, 1.5)","normal+(0, 3)",0.453888888888889
"normal(0, 1.5)","normal+(0, 5)",0.726666666666667
"normal(0, 1.5)","normal+(0, 10)",0.476111111111111
"normal(0, 2)","normal+(0, 3)",0.353611111111111
"normal(0, 2)","normal+(0, 5)",0.28
"normal(0, 2)","normal+(0, 10)",0.443611111111111
"normal(0, 1)","normal+(0, 3)",0.458055555555556
"normal(0, 1)","normal+(0, 5)",0.590833333333333
"normal(0, 1)","normal+(0, 10)",0.5475
"normal(0, 1.5)","normal+(0, 3)",0.441388888888889
"normal(0, 1.5)","normal+(0, 5)",0.338055555555556
"normal(0, 1.5)","normal+(0, 10)",0.450555555555556
"normal(0, 2)","normal+(0, 3)",0.453888888888889
"normal(0, 2)","normal+(0, 5)",0.400555555555556
"normal(0, 2)","normal+(0, 10)",0.365277777777778
"normal(0, 1)","normal+(0, 3)",0.548888888888889
"normal(0, 1)","normal+(0, 5)",0.559444444444444
"normal(0, 1)","normal+(0, 10)",0.525
"normal(0, 1.5)","normal+(0, 3)",0.461666666666667
"normal(0, 1.5)","normal+(0, 5)",0.690277777777778
"normal(0, 1.5)","normal+(0, 10)",0.504166666666667
"normal(0, 2)","normal+(0, 3)",0.473888888888889
"normal(0, 2)","normal+(0, 5)",0.509722222222222
"normal(0, 2)","normal+(0, 10)",0.486388888888889
"normal(0, 1)","normal+(0, 3)",0.649444444444444
"normal(0, 1)","normal+(0, 5)",0.3475
"normal(0, 1)","normal+(0, 10)",0.555555555555556
"normal(0, 1.5)","normal+(0, 3)",0.494166666666667
"normal(0, 1.5)","normal+(0, 5)",0.330555555555556
"normal(0, 1.5)","normal+(0, 10)",0.581666666666667
"normal(0, 2)","normal+(0, 3)",0.426944444444444
"normal(0, 2)","normal+(0, 5)",0.635277777777778
"normal(0, 2)","normal+(0, 10)",0.395833333333333
"normal(0, 1)","normal+(0, 3)",0.488611111111111
"normal(0, 1)","normal+(0, 5)",0.333333333333333
"normal(0, 1)","normal+(0, 10)",0.621666666666667
"normal(0, 1.5)","normal+(0, 3)",0.458888888888889
"normal(0, 1.5)","normal+(0, 5)",0.557222222222222
"normal(0, 1.5)","normal+(0, 10)",0.581388888888889
"normal(0, 2)","normal+(0, 3)",0.594444444444444
"normal(0, 2)","normal+(0, 5)",0.455555555555556
"normal(0, 2)","normal+(0, 10)",0.342777777777778
"normal(0, 1)","normal+(0, 3)",0.590555555555556
"normal(0, 1)","normal+(0, 5)",0.629722222222222
"normal(0, 1)","normal+(0, 10)",0.394166666666667
"normal(0, 1.5)","normal+(0, 3)",0.470555555555556
"normal(0, 1.5)","normal+(0, 5)",0.369444444444444
"normal(0, 1.5)","normal+(0, 10)",0.515
"normal(0, 2)","normal+(0, 3)",0.473333333333333
"normal(0, 2)","normal+(0, 5)",0.528055555555556
"normal(0, 2)","normal+(0, 10)",0.379722222222222
"normal(0, 1)","normal+(0, 3)",0.424722222222222
"normal(0, 1)","normal+(0, 5)",0.357777777777778
"normal(0, 1)","normal+(0, 10)",0.600833333333333
"normal(0, 1.5)","normal+(0, 3)",0.689722222222222
"normal(0, 1.5)","normal+(0, 5)",0.42
"normal(0, 1.5)","normal+(0, 10)",0.401111111111111
"normal(0, 2)","normal+(0, 3)",0.521111111111111
"normal(0, 2)","normal+(0, 5)",0.475
"normal(0, 2)","normal+(0, 10)",0.459722222222222
"normal(0, 1)","normal+(0, 3)",0.625277777777778
"normal(0, 1)","normal+(0, 5)",0.224444444444444
"normal(0, 1)","normal+(0, 10)",0.413888888888889
"normal(0, 1.5)","normal+(0, 3)",0.427222222222222
"normal(0, 1.5)","normal+(0, 5)",0.513888888888889
"normal(0, 1.5)","normal+(0, 10)",0.564722222222222
"normal(0, 2)","normal+(0, 3)",0.5275
"normal(0, 2)","normal+(0, 5)",0.585833333333333
"normal(0, 2)","normal+(0, 10)",0.53
"normal(0, 1)","normal+(0, 3)",0.411944444444444
"normal(0, 1)","normal+(0, 5)",0.636944444444444
"normal(0, 1)","normal+(0, 10)",0.399166666666667
"normal(0, 1.5)","normal+(0, 3)",0.397222222222222
"normal(0, 1.5)","normal+(0, 5)",0.498611111111111
"normal(0, 1.5)","normal+(0, 10)",0.468611111111111
"normal(0, 2)","normal+(0, 3)",0.456111111111111
"normal(0, 2)","normal+(0, 5)",0.509444444444444
"normal(0, 2)","normal+(0, 10)",0.541111111111111
"normal(0, 1)","normal+(0, 3)",0.57
"normal(0, 1)","normal+(0, 5)",0.392777777777778
"normal(0, 1)","normal+(0, 10)",0.586388888888889
"normal(0, 1.5)","normal+(0, 3)",0.473333333333333
"normal(0, 1.5)","normal+(0, 5)",0.484444444444444
"normal(0, 1.5)","normal+(0, 10)",0.425277777777778
"normal(0, 2)","normal+(0, 3)",0.576666666666667
"normal(0, 2)","normal+(0, 5)",0.531666666666667
"normal(0, 2)","normal+(0, 10)",0.517222222222222
"normal(0, 1)","normal+(0, 3)",0.665555555555556
"normal(0, 1)","normal+(0, 5)",0.658333333333333
"normal(0, 1)","normal+(0, 10)",0.402222222222222
"normal(0, 1.5)","normal+(0, 3)",0.514444444444444
"normal(0, 1.5)","normal+(0, 5)",0.613333333333333
"normal(0, 1.5)","normal+(0, 10)",0.659722222222222
"normal(0, 2)","normal+(0, 3)",0.400833333333333
"normal(0, 2)","normal+(0, 5)",0.490277777777778
"normal(0, 2)","normal+(0, 10)",0.471111111111111
"normal(0, 1)","normal+(0, 3)",0.407777777777778
"normal(0, 1)","normal+(0, 5)",0.607222222222222
"normal(0, 1)","normal+(0, 10)",0.583888888888889
"normal(0, 1.5)","normal+(0, 3)",0.541944444444444
"normal(0, 1.5)","normal+(0, 5)",0.331944444444444
"normal(0, 1.5)","normal+(0, 10)",0.5225
"normal(0, 2)","normal+(0, 3)",0.497222222222222
"normal(0, 2)","normal+(0, 5)",0.405555555555556
"normal(0, 2)","normal+(0, 10)",0.477222222222222
"normal(0, 1)","normal+(0, 3)",0.669166666666667
"normal(0, 1)","normal+(0, 5)",0.423055555555556
"normal(0, 1)","normal+(0, 10)",0.370277777777778
"normal(0, 1.5)","normal+(0, 3)",0.480555555555556
"normal(0, 1.5)","normal+(0, 5)",0.661944444444444
"normal(0, 1.5)","normal+(0, 10)",0.613055555555556
"normal(0, 2)","normal+(0, 3)",0.506666666666667
"normal(0, 2)","normal+(0, 5)",0.4725
"normal(0, 2)","normal+(0, 10)",0.516944444444444
"normal(0, 1)","normal+(0, 3)",0.336944444444444
"normal(0, 1)","normal+(0, 5)",0.5825
"normal(0, 1)","normal+(0, 10)",0.5725
"normal(0, 1.5)","normal+(0, 3)",0.615277777777778
"normal(0, 1.5)","normal+(0, 5)",0.458055555555556
"normal(0, 1.5)","normal+(0, 10)",0.598611111111111
"normal(0, 2)","normal+(0, 3)",0.4975
"normal(0, 2)","normal+(0, 5)",0.466111111111111
"normal(0, 2)","normal+(0, 10)",0.496944444444444
"normal(0, 1)","normal+(0, 3)",0.608888888888889
"normal(0, 1)","normal+(0, 5)",0.655
"normal(0, 1)","normal+(0, 10)",0.534166666666667
"normal(0, 1.5)","normal+(0, 3)",0.426388888888889
"normal(0, 1.5)","normal+(0, 5)",0.503333333333333
"normal(0, 1.5)","normal+(0, 10)",0.400277777777778
"normal(0, 2)","normal+(0, 3)",0.8225
"normal(0, 2)","normal+(0, 5)",0.519166666666667
"normal(0, 2)","normal+(0, 10)",0.700555555555556
"normal(0, 1)","normal+(0, 3)",0.345277777777778
"normal(0, 1)","normal+(0, 5)",0.565833333333333
"normal(0, 1)","normal+(0, 10)",0.526111111111111
"normal(0, 1.5)","normal+(0, 3)",0.565833333333333
"normal(0, 1.5)","normal+(0, 5)",0.554444444444444
"normal(0, 1.5)","normal+(0, 10)",0.575277777777778
"normal(0, 2)","normal+(0, 3)",0.557222222222222
"normal(0, 2)","normal+(0, 5)",0.5025
"normal(0, 2)","normal+(0, 10)",0.649444444444444
"normal(0, 1)","normal+(0, 3)",0.532777777777778
"normal(0, 1)","normal+(0, 5)",0.5075
"normal(0, 1)","normal+(0, 10)",0.311111111111111
"normal(0, 1.5)","normal+(0, 3)",0.501666666666667
"normal(0, 1.5)","normal+(0, 5)",0.414722222222222
"normal(0, 1.5)","normal+(0, 10)",0.575833333333333
"normal(0, 2)","normal+(0, 3)",0.581111111111111
"normal(0, 2)","normal+(0, 5)",0.586111111111111
"normal(0, 2)","normal+(0, 10)",0.4125
"normal(0, 1)","normal+(0, 3)",0.501111111111111
"normal(0, 1)","normal+(0, 5)",0.487222222222222
"normal(0, 1)","normal+(0, 10)",0.661944444444444
"normal(0, 1.5)","normal+(0, 3)",0.222222222222222
"normal(0, 1.5)","normal+(0, 5)",0.611944444444444
"normal(0, 1.5)","normal+(0, 10)",0.4625
"normal(0, 2)","normal+(0, 3)",0.605833333333333
"normal(0, 2)","normal+(0, 5)",0.547777777777778
"normal(0, 2)","normal+(0, 10)",0.531666666666667
"normal(0, 1)","normal+(0, 3)",0.45
"normal(0, 1)","normal+(0, 5)",0.441388888888889
"normal(0, 1)","normal+(0, 10)",0.529722222222222
"normal(0, 1.5)","normal+(0, 3)",0.839444444444444
"normal(0, 1.5)","normal+(0, 5)",0.485277777777778
"normal(0, 1.5)","normal+(0, 10)",0.554166666666667
"normal(0, 2)","normal+(0, 3)",0.513611111111111
"normal(0, 2)","normal+(0, 5)",0.425277777777778
"normal(0, 2)","normal+(0, 10)",0.48
"normal(0, 1)","normal+(0, 3)",0.582777777777778
"normal(0, 1)","normal+(0, 5)",0.469444444444444
"normal(0, 1)","normal+(0, 10)",0.542222222222222
"normal(0, 1.5)","normal+(0, 3)",0.586111111111111
"normal(0, 1.5)","normal+(0, 5)",0.604722222222222
"normal(0, 1.5)","normal+(0, 10)",0.4375
"normal(0, 2)","normal+(0, 3)",0.396944444444444
"normal(0, 2)","normal+(0, 5)",0.654722222222222
"normal(0, 2)","normal+(0, 10)",0.551944444444444
"normal(0, 1)","normal+(0, 3)",0.3675
"normal(0, 1)","normal+(0, 5)",0.455555555555556
"normal(0, 1)","normal+(0, 10)",0.425277777777778
"normal(0, 1.5)","normal+(0, 3)",0.323055555555556
"normal(0, 1.5)","normal+(0, 5)",0.388055555555556
"normal(0, 1.5)","normal+(0, 10)",0.551111111111111
"normal(0, 2)","normal+(0, 3)",0.626388888888889
"normal(0, 2)","normal+(0, 5)",0.602777777777778
"normal(0, 2)","normal+(0, 10)",0.418888888888889
"normal(0, 1)","normal+(0, 3)",0.269722222222222
"normal(0, 1)","normal+(0, 5)",0.515833333333333
"normal(0, 1)","normal+(0, 10)",0.4025
"normal(0, 1.5)","normal+(0, 3)",0.542222222222222
"normal(0, 1.5)","normal+(0, 5)",0.580277777777778
"normal(0, 1.5)","normal+(0, 10)",0.446944444444444
"normal(0, 2)","normal+(0, 3)",0.473888888888889
"normal(0, 2)","normal+(0, 5)",0.408888888888889
"normal(0, 2)","normal+(0, 10)",0.5575
"normal(0, 1)","normal+(0, 3)",0.620555555555556
"normal(0, 1)","normal+(0, 5)",0.431388888888889
"normal(0, 1)","normal+(0, 10)",0.521944444444444
"normal(0, 1.5)","normal+(0, 3)",0.543055555555556
"normal(0, 1.5)","normal+(0, 5)",0.606388888888889
